	聖霊の使徒	ラグナロク機能解除が解除される	Apostle of the Holy Spirit	Unlock Ragnarok	聖靈的使徒	開放諸神的黃昏功能	성령의 사도	라그나로크 기능 해제 해제	圣灵的使徒	開放諸神的黃昏功能
	聖霊の神官	ステラの合成率を+2％	Priests of the Holy Spirit	Stella production rate +2%.	聖靈的祭司	星辰的合成率+2%	성령의 신관	스텔라 합성률을 +2%	圣灵的祭司	星辰的合成率+2%
	聖霊の輝く光	ステラの合成率を+2％	Radiance of the Holy Spirit	Stella production rate +2%.	聖靈的閃亮之光	星辰的合成率+2%	성령의 빛나는 빛	스텔라 합성률을 +2%	圣灵的闪亮之光	星辰的合成率+2%
	聖霊の星の導き手	ステラの合成率を+2％	Star Guide of the Holy Spirit	Stella production rate +2%.	聖靈的星際引導者	星辰的合成率+2%	성령의 별의 인도자	스텔라 합성률을 +2%	圣灵的星际引导者	星辰的合成率+2%
	聖霊の月光の騎士	ラグナロクをした回数1回に付き、神の恵みの合成率を+5％	Moonlight Knight of the Holy Spirit	Stella production rate of God's Blessings +5% for each Ragnarok happened	聖靈的月光騎士	每進行一次諸神的黃昏，上帝的恩典的效率+5%	성령의 달빛 기사	라그나로크를 한 횟수 1회당 신의 은총의 합성률 +5%	圣灵的月光骑士	每進行一次諸神的黃昏，上帝的恩典的效率+5%
	聖霊の光り輝く者	ステラの合成率を+2％	Shining Light of the Holy Spirit	Stella production rate +2%.	聖靈的閃亮之光	星辰的合成率+2%	성령의 빛나는 자	스텔라 합성률을 +2%	圣灵的闪亮之光	星辰的合成率+2%
	聖霊の牧師	ステラの合成率を+2％	Cleric of the Holy Spirit	Stella production rate +2%.	聖靈的牧師	星辰的合成率+2%	성령의 목사	스텔라 합성률을 +2%	圣灵的牧师	星辰的合成率+2%
	聖霊の司祭	ステラの合成率を+2％	Priest of the Holy Spirit	Stella production rate +2%.	聖靈的祭司	星辰的合成率+2%	성령의 사제	스텔라 합성률을 +2%	圣灵的祭司	星辰的合成率+2%
	聖霊の神官	ステラの合成率を+2％	High Priest of the Holy Spirit	Stella production rate +2%.	聖靈的祭司	星辰的合成率+2%	성령의 신관	스텔라 합성률을 +2%	圣灵的祭司	星辰的合成率+2%
	聖霊の力を司る者	ユグドラシルが成長する、生命の実は2個同時に成長する	Master of the Holy Spirit	Yggdrasill grows 2 Fruit of Life at the same time.	聖靈力量的傳道人	將會有2個生命之果同時生長	성령의 권능을 관장하는 자	위그드라실이 성장, 생명의 열매는 2개 동시에 성장	圣灵力量的传道人	將會有2個生命之果同時生長
	聖霊の導きを受けし者	ステラの合成率を+2％	One who has received the guidance of the Holy Spirit	Stella production rate +2%.	被聖靈引導的人	星辰的合成率+2%	성령의 인도를 받은 자	스텔라 합성률을 +2%	被圣灵引导的人	星辰的合成率+2%
	聖霊の恩恵を授かった者	ステラの合成率を+2％	One who has received the grace of the Holy Spirit	Stella production rate +2%.	被賦予聖靈的好處的人	星辰的合成率+2%	성령의 은총을 받은 자	스텔라 합성률을 +2%	被赋予圣灵的好处的人	星辰的合成率+2%
	聖霊の導きに従う者	ステラの合成率を+2％	One who follows the guidance of the Holy Spirit	Stella production rate +2%.	遵循聖靈指引的人	星辰的合成率+2%	성령의 인도를 따르는 자	스텔라 합성률을 +2%	遵循圣灵指引的人	星辰的合成率+2%
	聖霊の象徴	ユグドラシルが成長する、生命の実は3個同時に成長する	Symbol of the Holy Spirit	Yggdrasill grows 3 Fruit of Life at the same time.	聖靈的象徵	將會有3個生命之果同時生長	성령의 상징	위그드라실이 성장, 생명의 열매는 3개 동시에 성장	圣灵的象征	將會有3個生命之果同時生長
	聖霊の継承者	ステラの合成率を+2％	Heir of the Holy Spirit	Stella production rate +2%.	聖靈的繼承者	星辰的合成率+2%	성령의 계승자	스텔라 합성률을 +2%	圣灵的继承者	星辰的合成率+2%
	聖霊の化身	ステラの合成率を+2％	Incarnation of the Holy Spirit	Stella production rate +2%.	聖靈的化身	星辰的合成率+2%	성령의 화신	스텔라 합성률을 +2%	圣灵的化身	星辰的合成率+2%
	聖霊の眷属	ステラの合成率を+2％	Kin of the Holy Spirit	Stella production rate +2%.	聖靈的侍者	星辰的合成率+2%	성령의 권속	스텔라 합성률을 +2%	圣灵的侍者	星辰的合成率+2%
	聖霊と共鳴する者	ユグドラシルが成長する、生命の実は4個同時に成長する	Resonator of Holy Spirit	Yggdrasill grows 4 Fruit of Life at the same time.	與聖靈共鳴的人	將會有4個生命之果同時生長	성령과 공명하는 자	위그드라실이 성장, 생명의 열매는 4개 동시에 성장	与圣灵共鸣的人	將會有4個生命之果同時生長
	聖霊の掌握者	ステラの合成率を+2％	Holders of the Holy Spirit	Stella production rate +2%.	聖靈的持有者	星辰的合成率+2%	성령의 장악자	스텔라 합성률을 +2%	圣灵的持有者	星辰的合成率+2%
	聖霊の叡智を有する者	ステラの合成率を+2％	Holders of the Holy Spirit's Wisdom	Stella production rate +2%.	聖靈智慧的持有者	星辰的合成率+2%	성령의 지혜를 가진 자	스텔라 합성률을 +2%	圣灵智慧的持有者	星辰的合成率+2%
	聖霊の風の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Wind	Stella production rate +2%.	聖靈之風的施展者	星辰的合成率+2%	성령의 바람을 다루는 자	스텔라 합성률을 +2%	圣灵之风的施展者	星辰的合成率+2%
	聖霊の雷の使い手	ユグドラシルが成長する、生命の実は5個同時に成長する	Wielder of the Holy Spirit's Thunder	Yggdrasill grows 5 Fruit of Life at the same time.	聖靈之雷的施用者	將會有5個生命之果同時生長	성령의 천둥을 다루는 자	위그드라실이 성장, 생명의 열매는 5개 동시에 성장	圣灵之雷的施用者	將會有5個生命之果同時生長
	聖霊の水の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Water	Stella production rate +2%.	聖靈之水的施用者	星辰的合成率+2%	성령의 물의 사자	스텔라 합성률을 +2%	圣灵之水的施用者	星辰的合成率+2%
	聖霊の炎の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Fire	Stella production rate +2%.	聖靈之火的施展者	星辰的合成率+2%	성령의 불의 사자	스텔라 합성률을 +2%	圣灵之火的施展者	星辰的合成率+2%
	聖霊の氷の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Ice	Stella production rate +2%.	聖靈之冰的施展者	星辰的合成率+2%	성령의 얼음술사	스텔라 합성률을 +2%	圣灵之冰的施展者	星辰的合成率+2%
	聖霊の土の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Earth	Stella production rate +2%.	聖靈之土的施展者	星辰的合成率+2%	성령의 흙을 다루는 자	스텔라 합성률을 +2%	圣灵之土的施展者	星辰的合成率+2%
	聖霊の光の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Light	Stella production rate +2%.	聖靈之光的施展者	星辰的合成率+2%	성령의 빛의 사자	스텔라 합성률을 +2%	圣灵之光的施展者	星辰的合成率+2%
	聖霊の闇の使い手	ステラの合成率を+2％	Wielder of the Holy Spirit's Darkness	Stella production rate +2%.	聖靈黑暗的施展者	星辰的合成率+2%	성령의 어둠의 사용자	스텔라 합성률을 +2%	圣灵黑暗的施展者	星辰的合成率+2%
	聖霊の空間の支配者	ステラの合成率を+2％	Master of Holy Spirit's Space	Stella production rate +2%.	聖靈的空間大師	星辰的合成率+2%	성령의 공간의 지배자	스텔라 합성률을 +2%	圣灵的空间大师	星辰的合成率+2%
	聖霊の時間の支配者	ステラの合成率を+2％	Master of Holy Spirit's Time	Stella production rate +2%.	聖靈的時間統治者	星辰的合成率+2%	성령의 시간의 지배자	스텔라 합성률을 +2%	圣灵的时间统治者	星辰的合成率+2%
	木々の使者	「世界樹の葉」のステラ合成率を+5％	Messenger of the Trees	Yggdrasill Leaf's Stella production rate +5%	樹木的使者	世界之樹的葉子的合成率+5%	나무의 사자	「위그드라실의 잎사귀」의 스텔라 합성률을 +5%	树木的使者	世界之樹的葉子的合成率+5%
	ふわりと舞う葉っぱ	「世界樹の葉」のステラ合成率を+5％	Leaves that dance softly	Yggdrasill Leaf's Stella production rate +5%	輕輕跳舞的葉子	世界之樹的葉子的合成率+5%	살랑살랑 춤추는 나뭇잎	「위그드라실의 잎사귀」의 스텔라 합성률을 +5%	轻轻跳舞的叶子	世界之樹的葉子的合成率+5%
	大地を突き抜ける芽	「世界樹の葉」のステラ合成率を+5％	Buds that pierce the earth	Yggdrasill Leaf's Stella production rate +5%	穿透大地的花蕾	世界之樹的葉子的合成率+5%	대지를 뚫고 나오는 새싹	「위그드라실의 잎사귀」의 스텔라 합성률을 +5%	穿透大地的花蕾	世界之樹的葉子的合成率+5%
	雄大な枝葉を持つ若木	夜空のステラを解除される、夜空のステラが1に付き、ステラの総合成率を+5％、通算プレイ時間が5時間に付き、夜空のステラが+1される	Young tree with majestic branches and leaves	Unlock Stella of Night Sky, Production rate of Stella +5% for each Stella of Night Sky, +1 Stella of Night Sky for every 5 hours of total play time.	枝葉茂盛的幼樹	夜空恒星解锁，每1颗夜空恒星的总产量+5%，总游戏时间每5小时+1颗夜空恒星。	장엄한 가지와 잎을 가진 어린 나무	밤하늘의 스텔라가 해제된다, 밤하늘의 스텔라 1당, 스텔라의 총합성률 +5%, 누적된 플레이 시간 5시간당, 밤하늘의 스텔라 +1	枝叶茂盛的幼树	夜空恒星解锁，每1颗夜空恒星的总产量+5%，总游戏时间每5小时+1颗夜空恒星。
	緑豊かな木立の一員	「ワタリガラス」が1レベルに付き、「世界樹の葉」のステラ合成率を+1％	A member of a green forest	Production rate of Stella +1% for each level of Raven	鬱鬱蔥蔥的樹林中的成員	烏鴉每升1级，世界树叶的合成率+1％。	울창한 숲의 일원	「도래하는 까마귀」의 레벨이 1증가할 때마다「위그드라실의 잎사귀」의 스텔라 합성률을 +1%	郁郁葱葱的树林中的成员	烏鴉每升1级，世界树叶的合成率+1％。
	頑丈な幹を持つ老木	解除された実績が1個に付き、「ワタリガラス」のステラ合成率を+1％	An old tree with a sturdy trunk	Stella production rate of Raven +1% for each achievement unlocked	樹乾結實的老樹	每解锁一个成就，烏鴉的合成率+1％。	튼튼한 줄기를 가진 노거수	해제된 업적 1개당 「도래하는 까마귀」의 스텔라 합성률을 +1%	树干结实的老树	每解锁一个成就，烏鴉的合成率+1％。
	大自然を象徴する樹木	「世界樹の葉」のステラ合成率を+5％	A tree symbolizing Mother Nature	Yggdrasill Leaf's Stella production rate +5%	象徵著偉大的戶外活動的樹木	世界之樹的葉子的合成率+5%	대자연을 상징하는 나무	「위그드라실의 잎사귀」의 스텔라 합성률을 +5%	象征着伟大的户外活动的树木	世界之樹的葉子的合成率+5%
	世界樹の子孫	「世界樹の葉」のステラ合成率を+5％	Descendant of the Yggdrasill	Yggdrasill Leaf's Stella production rate +5%	世界樹的後代	世界之樹的葉子的合成率+5%	세계수의 후손	「위그드라실의 잎사귀」의 스텔라 합성률을 +5%	世界树的后代	世界之樹的葉子的合成率+5%
	魔法の森の主	「世界樹の葉」のステラ合成率を+5％	Lord of the Magical Forest	Yggdrasill Leaf's Stella production rate +5%	神奇森林的主宰	世界之樹的葉子的合成率+5%	마법의 숲의 주인	「위그드라실의 잎사귀」의 스텔라 합성률을 +5%	神奇森林的主宰	世界之樹的葉子的合成率+5%
	時を超えた存在	「人族の農場」が3レベルに付き、「世界樹の葉」のステラ合成率を+1％	Timeless being	Yggdrasill Leaf's Stella production rate +1% per 3 levels of Human's Farm	永恆的生命	人類的農莊每升3级，世界树叶的合成率+1％。	시간을 초월한 존재	「인족의 농장」의 레벨이 3증가할 때마다「위그드라실의 잎사귀」의 스텔라 합성률을 +1%	永恒的生命	人類的農莊每升3级，世界树叶的合成率+1％。
	空を見上げる者	「ダークエルフの泉」が4レベルに付き、「世界樹の葉」のステラ合成率を+1％	The one who looks up to the sky	Yggdrasill Leaf's Stella production rate per 4 levels of Fountain of Dark Elves	仰望天空的人	黑暗精靈的噴泉每升4级，世界树叶的合成率+1％。	하늘을 바라보는 자	「다크엘프의 샘」의 레벨이 4증가할 때마다「위그드라실의 잎사귀」의 스텔라 합성률을 +1%	仰望天空的人	黑暗精靈的噴泉每升4级，世界树叶的合成率+1％。
	枝葉に宿る知識	「ドヴェルグの鍛冶場」が5レベルに付き、「世界樹の葉」のステラ合成率を+1％	The knowledge that resides in branches and leaves	Yggdrasill Leaf's Stella production rate +1% per 5 levels of Forge of Dwarves	居住在樹枝和樹葉中的知識	德維爾格的鍛造廠每升5级，世界树叶的合成率+1％。	나뭇잎에 깃든 지식	「드베르그의 대장간」의 레벨이 5증가할 때마다「위그드라실의 잎사귀」의 스텔라 합성률을 +1%	居住在树枝和树叶中的知识	德維爾格的鍛造廠每升5级，世界树叶的合成率+1％。
	大自然の響きを感じる者	解除された伝説の生き物が1種類に付き、ステラの合成率を+10％	One who feels the echoes of Mother Nature	Stellar production rate +10% for each type of legendary creature unlocked	感受自然母親的迴聲的人	每解锁一种类型的传奇生物,星辰的合成率+10%	대자연의 울림을 느끼는 자	해제된 전설의 생물 1종류당 스텔라의 합성률을 +10%	感受自然母亲的回声的人	每解锁一种类型的传奇生物,星辰的合成率+10%
	深い森の探検家	「ヴァン神族の祭祀場」が6レベルに付き、「ワタリガラス」のステラ合成率を+1％	Explorer of the deep forest	Yggdrasill Leaf's Stella production rate +1% per 6 levels of Vanir's Shrine	森林深處的探索者	華納神族的祭祀大廳每升6级，世界树叶的合成率+1％。	깊은 숲의 탐험가	「바니르 신족의 제사장」의 레벨이 6증가할 때마다 「도래하는 까마귀」의 스텔라 합성률을 +1%	森林深处的探索者	華納神族的祭祀大廳每升6级，世界树叶的合成率+1％。
	夜明け前の森の番人	「神聖なる樹海」が7レベルに付き、「ワタリガラス」のステラ合成率を+1％	Keeper of the Dawn Forest	Yggdrasill Leaf's Stella production rate +1% per 7 levels of Sacred Forest	黎明前森林的守護者	神聖的樹海每升7级，世界树叶的合成率+1％。	새벽녘의 숲 지킴이	「신성한 수해」의 레벨이 7증가할 때마다 「도래하는 까마귀」의 스텔라 합성률을 +1%	黎明前森林的守护者	神聖的樹海每升7级，世界树叶的合成率+1％。
	森の住人の友	「テュールの神殿」が8レベルに付き、「ワタリガラス」のステラ合成率を+1％	Friend of the Forest Dwellers	Yggdrasill Leaf's Stella production rate +1% per 8 levels of Tyr's Temple	森林居住者的朋友	提爾神廟每升8级，世界树叶的合成率+1％。	숲의 주민의 친구	「투르의 신전」의 레벨이 8증가할 때마다「도래하는 까마귀」의 스텔라 합성률을 +1%	森林居住者的朋友	提爾神廟每升8级，世界树叶的合成率+1％。
	自然と共に生きる者	「エルフ薬草園」が9レベルに付き、「ワタリガラス」のステラ合成率を+1％	One who lives with Mother Nature	Yggdrasill Leaf's Stella production rate +1% per 9 levels of Elves' Herb Garden	與自然共存的人	精靈草藥園每升9级，世界树叶的合成率+1％。	자연과 함께 사는 자	「엘프의 허브정원」의 레벨이 9증가할 때마다「도래하는 까마귀」의 스텔라 생산율을 +1%	与自然共存的人	精靈草藥園每升9级，世界树叶的合成率+1％。
	森の賢者	「異世界のワープゲート」が10レベルに付き、「ワタリガラス」のステラ合成率を+1％	The Sage of the Forest	Yggdrasill Leaf's Stella production rate +1% per 10 levels of Otherworld's Portal	森林中的智者	異世界的傳送門每升10级，世界树叶的合成率+1％。	숲의 현자	「이세계의 워프 게이트」의 레벨이 10증가할 때마다「도래하는 까마귀」의 스텔라 합성률을 +1%	森林中的智者	異世界的傳送門每升10级，世界树叶的合成率+1％。
	創造力に満ちた森の守護者	ステラの欠片の出現率を+2％	Guardian of the forest full of creativity	Stella's Fragment appearance rate+2%	創造性森林的守護者	星辰碎片的出現率+2%	창의력 넘치는 숲의 수호자	스텔라 조각의 출현율 +2%	创造性森林的守护者	星辰碎片的出現率+2%
	森の神話を紡ぐ者	ステラの欠片の出現率を+2％	Creator of forest myths	Stella's Fragment appearance rate+2%	森林神話的編織者	星辰碎片的出現率+2%	숲의 신화를 창조하는 자	스텔라 조각의 출현율 +2%	森林神话的编织者	星辰碎片的出現率+2%
	森の繁栄を願う者	ステラの欠片の出現率を+2％	One who wishes for prosperity of the forest	Stella's Fragment appearance rate+2%	希望森林繁榮的人	星辰碎片的出現率+2%	숲의 번영을 기원하는 자	스텔라 조각의 출현율 +2%	希望森林繁荣的人	星辰碎片的出現率+2%
	生命の輝きを見る者	ステラの欠片の出現率を+2％	One who sees radiance of life	Stella's Fragment appearance rate+2%	看到生命的光芒的人	星辰碎片的出現率+2%	생명의 빛을 보는 자	스텔라 조각의 출현율 +2%	看到生命的光芒的人	星辰碎片的出現率+2%
	自然を守る者	ステラの欠片の出現率を+2％	Protector of nature	Stella's Fragment appearance rate+2%	自然的保護者	星辰碎片的出現率+2%	자연의 수호자	스텔라 조각의 출현율 +2%	自然的保护者	星辰碎片的出現率+2%
	自然界の法則	ステラの合成率+5％	Law of nature	Stella production rate +5%	自然的法則	星辰的合成率+5%	자연의 법칙	스텔라 합성률 +5%	自然的法则	星辰的合成率+5%
	ユグドラシルの探求者	ステラの合成率+5％	Seeker of Yggdrasill	Stella production rate +5%	尋找Yggdrasil的人	星辰的合成率+5%	위그드라실의 탐구자	스텔라 합성률 +5%	寻找Yggdrasil的人	星辰的合成率+5%
	ユグドラシルの夢想家	ステラの合成率+5％	Dreamer of Yggdrasill	Stella production rate +5%	Yggdrasil的夢想者	星辰的合成率+5%	위그드라실의 몽상가	스텔라 합성률 +5%	Yggdrasil的梦想者	星辰的合成率+5%
	ユグドラシルの伝説	ステラの合成率+5％	Legend of Yggdrasill	Stella production rate +5%	Yggdrasil的傳說	星辰的合成率+5%	위그드라실의 전설	스텔라 합성률 +5%	Yggdrasil的传说	星辰的合成率+5%
	ユグドラシルの覇者 	ステラの合成率+5％	Champion of Yggdrasill	Stella production rate +5%	Yggdrasil的冠軍	星辰的合成率+5%	위그드라실의 패자	스텔라 합성률 +5%	Yggdrasil的冠军	星辰的合成率+5%
	ユグドラシルの救世主	ステラの合成率+5％	Savior of Yggdrasill	Stella production rate +5%	Yggdrasil的救世主	星辰的合成率+5%	위그드라실의 구세주	스텔라 합성률 +5%	Yggdrasil的救世主	星辰的合成率+5%
	ユグドラシルの世界に身を置く者 	ステラの合成率+5％	Yggdrasill's Inhabitant	Stella production rate +5%	居住在Yggdrasil世界的人	星辰的合成率+5%	위그드라실의 세계에 몸을 담는 자	스텔라 합성률 +5%	居住在Yggdrasil世界的人	星辰的合成率+5%
	聖霊と共に踊る者	ステラの合成率+5％	Spirit's Dancer	Stella production rate +5%	與神靈共舞的人	星辰的合成率+5%	성령과 함께 춤추는 자	스텔라 합성률 +5%	与神灵共舞的人	星辰的合成率+5%
	終わりのない冒険者	ステラの合成率+5％	The Endless Adventurer	Stella production rate +5%	The Endless Adventurer	星辰的合成率+5%	끝없는 모험가	스텔라 합성률 +5%	The Endless Adventurer	星辰的合成率+5%
	ユグドラシルの聖域	ステラの合成率+5％	Sanctuary of Yggdrasill	Stella production rate +5%	Yggdrasil的聖地	星辰的合成率+5%	위그드라실의 성역	스텔라 합성률 +5%	Yggdrasil的圣地	星辰的合成率+5%
	ユグドラシルの永遠	ステラの合成率+5％	Eternity of Yggdrasill	Stella production rate +5%	Yggdrasil's Eternity（永恆）。	星辰的合成率+5%	위그드라실의 영원	스텔라 합성률 +5%	Yggdrasil's Eternity（永恒）。	星辰的合成率+5%
	ユグドラシルの守護神	ステラの合成率+5％	Guardian of Yggdrasill	Stella production rate +5%	Yggdrasil的守護者	星辰的合成率+5%	위그드라실의 수호신	스텔라 합성률 +5%	Yggdrasil的守护者	星辰的合成率+5%
	ユグドラシルの終焉を見届けた者	ステラの合成率+5％	The One Who Witnessed the End of Yggdrasill	Stella production rate +5%	見證了Yggdrasil的結束的人	星辰的合成率+5%	위그드라실의 종말을 지켜본 자	스텔라 합성률 +5%	见证了Yggdrasil的结束的人	星辰的合成率+5%
	ユグドラシルの根源	ステラの合成率+5％    	The Roots of Yggdrasill	Stella production rate +5%	Yggdrasil的根部	星辰的合成率+5%	위그드라실의 근원	스텔라 합성률 +5%	Yggdrasil的根部	星辰的合成率+5%
	ウロボロス	獲得した「ユグドラシルの種」1に付き、ステラの総合成率+1%	Ouroboros	Total production rate of Stella +1% for each Yggdrasill's Seed owned	銜尾蛇	每獲得1個世界樹的種子，星辰的合成效率+1	우로보로스	획득한「위그드라실의 씨앗」1개당 스텔라 총합성률 +1%	衔尾蛇	每获得1个世界树的种子，星辰的合成效率+1
	ヨルムンガンドLv1	ヨルムンガンドが現れ、ステラの合成率を+1％	Jormungandr Lv1	Jormungandr appears, Stellar production rate +1%	耶夢加得Lv1	耶夢加得出现，星辰的合成效率+1%	요르문간드 Lv1	요르문간드가 등장하여 스텔라 합성률 +1%	耶梦加得Lv1	耶梦加得出现，星辰的合成效率+1%
	ヨルムンガンドLv2	ステラの合成率をさらに+2％	Jormungandr Lv2	Stella production rate +2%	耶夢加得Lv2	星辰的合成效率+2%	요르문간드 Lv2	스텔라 합성률 추가 +2%	耶梦加得Lv2	星辰的合成效率+2%
	ヨルムンガンドLv3	ステラの合成率をさらに+3％	Jormungandr Lv3	Stella production rate +3%	耶夢加得Lv3	星辰的合成效率+3%	요르문간드 Lv3	스텔라 합성률 추가 +3%	耶梦加得Lv3	星辰的合成效率+3%
	ヨルムンガンドLv4	ステラの合成率をさらに+4％	Jormungandr Lv4	Stella production rate +4%	耶夢加得Lv4	星辰的合成效率+4%	요르문간드 Lv4	스텔라 합성률 추가 +4%	耶梦加得Lv4	星辰的合成效率+4%
	ヨルムンガンドLv5	ステラの合成率をさらに+5％	Jormungandr Lv5	Stella production rate +5%	耶夢加得Lv5	星辰的合成效率+5%	요르문간드 Lv5	스텔라 합성률 추가 +5%	耶梦加得Lv5	星辰的合成效率+5%
	労働者	クリックの効果を+10％	Worker	Click effect +10％	勞動者	點擊的效果+10%	일꾼	클릭 효과 +10%	劳动者	点击的效果+10%
	予言者	クリックの効果をさらに+10％	The Prophet	Click effect +10％	預言者	點擊的效果再+10%	예언자	클릭 효과가 추가 +10%	预言者	点击的效果再+10%
	創造主	クリックの効果をさらに+20％	Creator	Click effect +20％	創造者	點擊的效果再+20%	창조주	클릭 효과가 추가 +20%	创造者	点击的效果再+20%
	ドヴェルグの雑貨屋	聖霊購入時の値段-3％	Dwarves' General Store	Price of Holy Spirit -3％	矮人的雜貨屋	聖靈的價格-3%	드베르그의 잡화점	성령 구매 시 가격 -3%	矮人的杂货屋	圣灵的价格-3%
	ドヴェルグの商店	聖霊購入時の値段-3％	Dwarves' Market	Price of Holy Spirit -3％	矮人的商店	聖靈的價格-3%	드베르그의 상점	성령 구매 시 가격 -3%	矮人的商店	圣灵的价格-3%
	ドヴェルグの商人ギルド	聖霊購入時の値段-4％	Dwarves' Merchants Guild	Price of Holy Spirit -4％	矮人的商人工會	聖靈的價格-4%	드베르그 상인 길드	성령 구매 시 가격 -4%	矮人的商人工会	圣灵的价格-4%
	流れ星	ステラの欠片の出現率を+5％	Shooting Star	Stella's Fragment appearance rate+5%	流星	星辰碎片碎片的出现率+5%	유성	스텔라 조각 출현율 +5%	流星	星辰碎片碎片的出现率+5%
	流れ惑星	ステラの欠片の出現率をさらに+5％	Shooting Comet	Stella's Fragment appearance rate+5%	流行星	星辰碎片碎片的出现率再+5%	흘러가는 행성	스텔라 조각 출현율 추가 +5%	流行星	星辰碎片碎片的出现率再+5%
	青い鴉	ステラの欠片の出現率をさらに+5％	Blue Raven	Stella's Fragment appearance rate+5%	青色的烏鴉	星辰碎片碎片的出现率再+5%	푸른 까마귀	스텔라 조각 출현율 추가 +5%	青色的乌鸦	星辰碎片碎片的出现率再+5%
	渡り橋	ビフレストの欠片の出現率+5％	The Crossing Bridge	Bifrost's Fragment appearance rate+5%	鏈接之橋	彩虹橋碎片的出现率+5%	이어지는 다리	비프로스트 출현율 +5%	链接之桥	彩虹桥碎片的出现率+5%
	世界の果てへ	ビフレストの欠片の出現率をさらに+5％	To the End of the World	Bifrost's Fragment appearance rate+5%	世界的盡頭	彩虹橋碎片的出现率再+5%	세계의 끝으로	비프로스트 출현율 추가 +5%	世界的尽头	彩虹桥碎片的出现率再+5%
	赤い鴉	ビフレストの欠片の出現率をさらに+5％	Red Raven	Bifrost's Fragment appearance rate+5%	赤色的烏鴉	彩虹橋碎片的出现率再+5%	붉은 까마귀	비프로스트 출현율 추가 +5%	赤色的乌鸦	彩虹桥碎片的出现率再+5%
	イマは何時？	超越ワープの時間を+10分	What time is it now?	Transcendent Warp duration +10 minutes	現在幾點？	超級躍遷的時間+10%	지금 몇 시?	초월 워프의 시간 +10분	现在几点？	超级跃迁的时间+10%
	これで間に合う？	特殊イベントの継続時間を+20％	Can you make it in time?	Special events duration +20%	還趕得上嗎？	特殊事件的持续时间+20%	콜라로 늦지 않을까요?	특수 이벤트 지속시간을 +20%	还赶得上吗？	特殊事件的持续时间+20%
	手を貸そう	クリック時のステラ合成回数を+1	Let me help you	Stella produced by clicking +1	幫把手	每次點擊時合成星辰的次數+1	도와줄게	클릭 시 스텔라 합성 횟수 +1	帮把手	每次点击时合成星辰的次数+1
	三本目だ	クリック時のステラ合成回数を+1	That's the third one.	Stella produced by clicking +1	第三隻	每次點擊時合成星辰的次數+1	세 번째다	클릭 시 스텔라 합성 횟수 +1	第三只	每次点击时合成星辰的次数+1
	夜はこれから	ハティが現れる、18時から5時の間の「ワタリガラス」の合成率+50％	The night is just beginning	Hati appears, Raven's Stella production rate +50% from 6pm to 5am	夜 才開始	哈蒂出现，18:00至5:00之间渡鸦的合成率+50%	밤은 이제부터	하티가 출현하는 18시부터 5시 사이「도래하는 까마귀」합성률 +50%	夜 才开始	哈蒂出现，18:00至5:00之间渡鸦的合成率+50%
	しごとの始まり	スコルが現れる、6時から17時の間の「世界樹の葉」の合成率+50％	The work begins.	Skoll appears, Yggdrasill Leaf's Stella production rate +50% from 6am to 5pm	開始幹活	斯科尔出现，早上6点到下午5点之间，'世界之樹的葉子'的合成率+50%	일의 시작	스콜이 출현하는 6시부터 17시 사이「위그드라실의 잎사귀」합성률 +50%	开始干活	斯科尔出现，早上6点到下午5点之间，'世界之树的叶子'的合成率+50%
	二対の狼	すべての聖霊の合成率を+10％	Pairs of wolves	All Holy Spirit's Stella production rate +10%	對稱的狼	所有圣灵的合成率+10%	두 쌍의 늑대	모든 성령의 합성률 +10%	对称的狼	所有圣灵的合成率+10%
	繁栄の証	聖霊が100レベルに付き総合成率+0.1％	Proof of prosperity	Stella production rate +0.1% per 100 levels of Holy Spirit	榮譽之證	每100级圣灵的合成率+0.1%	번영의 증표	성령이 100레벨당 총 합성량 0.1%	荣誉之证	每100级圣灵的合成率+0.1%
	神の力	「グングニル」が使えるようになる、30秒の間、ステラの合成率+500％	Power of God	Unlock Gungir, Stella production rate +500% for 30 seconds when activated	神之力	永恆之矛將可以使用，星辰的合成率+500%，持续30秒	신의 힘	「궁니르」를 사용할 수 있게 되며, 30초 동안 스텔라 합성률 +500%	神之力	永恒之矛将可以使用，星辰的合成率+500%，持续30秒
	落下する速度	「グングニル」の使用間隔を-5％	Falling Speed	Gungnir cooldown -5%.	下落的速度	永恆之矛的使用間隔-5%	낙하 속도	「궁니르」쿨타임 -5%	下落的速度	永恒之矛的使用间隔-5%
	落下する速度+	「グングニル」の使用間隔をさらに-5％	Falling Speed+	Gungnir cooldown -5%.	下落的速度+	永恆之矛的使用間隔再-5%	낙하 속도+	「궁니르」쿨타임 추가 -5%	下落的速度+	永恒之矛的使用间隔再-5%
	落下する速度++	「グングニル」の使用間隔をさらに-10％	Falling Speed++	Gungnir cooldown -10%.	下落的速度++	永恆之矛的使用間隔再-10%	낙하 속도 ++	「궁니르」쿨타임 추가 -10%	下落的速度++	永恒之矛的使用间隔再-10%
